4271,"(17, 18)",26
6357,"(16, 47)",26
3556,"(20, 48)",26
522,"(46, 9)",26
3648,"(10, 15)",26
294,"(3, 43)",26
1670,"(2, 34)",26
3603,"(19, 23)",26
458,"(25, 26)",26
3313,"(14, 18)",26
6015,"(46, 6)",26
2439,"(37, 41)",26
2235,"(11, 32)",26
6057,"(18, 42)",26
7785,"(26, 28)",26
3409,"(28, 4)",26
951,"(3, 45)",26
1668,"(17, 44)",26
6729,"(21, 8)",26
2184,"(24, 47)",26
952,"(35, 37)",26
6479,"(2, 21)",26
2534,"(1, 46)",26
2843,"(28, 31)",26
1727,"(31, 34)",26
2894,"(35, 48)",26
577,"(30, 37)",26
2733,"(10, 3)",26
12753,"(13, 2)",26
1467,"(28, 36)",26
3699,"(1, 34)",26
1365,"(23, 36)",26
4797,"(28, 6)",26
4799,"(33, 44)",26
1927,"(11, 8)",26
114,"(10, 11)",26
179,"(20, 7)",26
64,"(18, 43)",26
178,"(20, 47)",26
173,"(11, 42)",26
2583,"(19, 4)",26
5193,"(20, 5)",26
6773,"(14, 37)",26
736,"(12, 40)",26
8388,"(17, 27)",26
406,"(28, 33)",26
1930,"(15, 4)",26
8190,"(29, 49)",26
791,"(33, 8)",26
3986,"(22, 47)",26
2735,"(10, 41)",26
2736,"(10, 5)",26
1511,"(18, 36)",26
5019,"(39, 47)",26
1372,"(36, 43)",26
2787,"(10, 46)",26
1108,"(45, 49)",26
3939,"(13, 31)",26
3896,"(34, 7)",26
8474,"(14, 28)",26
3702,"(19, 38)",26
6439,"(16, 19)",25
6315,"(19, 6)",25
2486,"(37, 42)",25
8311,"(39, 42)",25
6360,"(42, 49)",25
6012,"(23, 46)",25
839,"(15, 41)",25
2535,"(1, 8)",25
1780,"(3, 32)",25
2896,"(45, 48)",25
6440,"(19, 22)",25
2187,"(44, 47)",25
2186,"(4, 9)",25
241,"(43, 49)",25
9294,"(25, 46)",25
345,"(32, 40)",25
1784,"(32, 8)",25
1468,"(29, 36)",25
1566,"(17, 7)",25
296,"(40, 6)",25
2137,"(24, 27)",25
5367,"(38, 49)",25
7784,"(21, 7)",25
5368,"(47, 49)",25
1726,"(27, 40)",25
7509,"(10, 45)",25
116,"(10, 23)",25
8793,"(35, 39)",25
2789,"(26, 30)",25
1875,"(16, 3)",25
123,"(21, 23)",25
2686,"(11, 9)",25
289,"(29, 3)",25
1568,"(29, 45)",25
285,"(14, 3)",25
943,"(2, 37)",25
8675,"(26, 40)",25
2389,"(4, 43)",25
5065,"(25, 9)",25
3943,"(31, 39)",25
3602,"(17, 37)",25
1151,"(16, 20)",25
1263,"(27, 28)",25
3852,"(29, 44)",25
567,"(12, 29)",25
3895,"(34, 48)",25
3652,"(15, 48)",25
4926,"(36, 9)",25
4840,"(10, 25)",25
10,"(31, 43)",25
3599,"(17, 19)",25
3761,"(30, 49)",25
573,"(19, 37)",25
1720,"(16, 31)",25
568,"(12, 30)",25
1364,"(23, 35)",25
4178,"(32, 34)",25
4073,"(13, 19)",25
626,"(25, 48)",25
3121,"(29, 32)",25
3460,"(33, 6)",25
3222,"(33, 39)",25
1362,"(10, 43)",25
5016,"(21, 47)",25
3604,"(23, 25)",25
1368,"(34, 36)",25
3758,"(25, 49)",25
5015,"(21, 32)",25
4174,"(16, 32)",25
4464,"(25, 45)",25
3752,"(14, 30)",25
12852,"(13, 15)",25
3216,"(18, 20)",25
3076,"(20, 35)",25
1722,"(18, 27)",24
3075,"(20, 25)",24
738,"(19, 20)",24
1102,"(11, 45)",24
403,"(23, 33)",24
405,"(28, 32)",24
569,"(12, 37)",24
1462,"(23, 29)",24
408,"(32, 33)",24
350,"(37, 9)",24
5411,"(3, 31)",24
1464,"(27, 29)",24
2784,"(10, 29)",24
5416,"(33, 48)",24
59,"(1, 40)",24
3168,"(15, 42)",24
4971,"(24, 34)",24
1675,"(35, 44)",24
348,"(37, 40)",24
9142,"(10, 7)",24
9254,"(28, 49)",24
13183,"(37, 44)",24
11278,"(14, 20)",24
5722,"(14, 31)",24
12933,"(20, 26)",24
8475,"(28, 34)",24
1776,"(13, 8)",24
13,"(42, 45)",24
3942,"(13, 5)",24
1517,"(4, 40)",24
1775,"(13, 36)",24
4669,"(28, 45)",24
1520,"(44, 49)",24
686,"(2, 47)",24
687,"(27, 33)",24
4592,"(24, 38)",24
5894,"(28, 42)",24
2532,"(1, 27)",24
456,"(12, 3)",24
2442,"(43, 8)",24
3359,"(12, 13)",24
1564,"(17, 41)",24
14017,"(18, 23)",24
2392,"(49, 5)",24
2684,"(11, 2)",24
2895,"(44, 48)",24
1360,"(10, 34)",24
3651,"(15, 32)",24
2039,"(12, 23)",24
4223,"(17, 26)",24
1156,"(20, 30)",24
4327,"(26, 48)",24
941,"(2, 3)",24
1934,"(31, 8)",24
4029,"(13, 45)",24
1992,"(16, 24)",24
520,"(40, 49)",24
3504,"(29, 35)",24
2083,"(11, 27)",24
177,"(20, 42)",24
1160,"(30, 34)",24
4,"(24, 45)",24
1005,"(25, 6)",24
1616,"(1, 6)",24
1830,"(23, 37)",24
1154,"(16, 41)",24
4179,"(32, 39)",24
2631,"(2, 39)",24
945,"(22, 3)",24
1880,"(3, 34)",24
9789,"(20, 45)",24
2188,"(44, 9)",24
1622,"(38, 6)",24
125,"(21, 44)",24
2939,"(18, 47)",24
1993,"(16, 26)",24
4325,"(24, 48)",24
4076,"(19, 27)",24
1053,"(28, 8)",24
2236,"(11, 37)",24
6686,"(1, 36)",24
2391,"(43, 5)",24
3704,"(25, 47)",24
575,"(29, 30)",24
122,"(11, 44)",24
237,"(27, 31)",24
634,"(40, 41)",24
2087,"(27, 5)",24
949,"(3, 35)",24
9942,"(26, 34)",24
1001,"(2, 43)",24
5062,"(17, 49)",23
4372,"(30, 32)",23
10612,"(32, 49)",23
7788,"(36, 7)",23
519,"(40, 46)",23
353,"(48, 9)",23
351,"(40, 48)",23
455,"(12, 27)",23
4970,"(24, 3)",23
4546,"(17, 36)",23
344,"(32, 37)",23
7871,"(29, 48)",23
4128,"(4, 48)",23
10451,"(18, 8)",23
4545,"(16, 36)",23
514,"(24, 9)",23
4126,"(23, 49)",23
115,"(10, 21)",23
238,"(27, 43)",23
121,"(11, 38)",23
120,"(11, 23)",23
792,"(42, 8)",23
5544,"(13, 49)",23
5767,"(10, 17)",23
175,"(11, 7)",23
229,"(20, 27)",23
397,"(22, 28)",23
9404,"(19, 48)",23
3453,"(14, 16)",23
4547,"(17, 48)",23
5768,"(10, 6)",23
8075,"(30, 33)",23
4548,"(28, 48)",23
7783,"(11, 26)",23
5723,"(29, 31)",23
6013,"(24, 6)",23
9987,"(21, 5)",23
4225,"(19, 8)",23
7991,"(37, 46)",23
566,"(12, 19)",23
4419,"(15, 45)",23
17638,"(14, 46)",23
570,"(12, 7)",23
4324,"(16, 8)",23
3,"(24, 43)",23
8077,"(33, 41)",23
7590,"(38, 7)",23
7741,"(21, 48)",23
1570,"(41, 7)",23
3807,"(27, 41)",23
2383,"(37, 43)",23
1980,"(1, 10)",23
1981,"(1, 13)",23
2683,"(11, 19)",23
2635,"(22, 36)",23
2633,"(20, 36)",23
2584,"(19, 46)",23
2539,"(46, 8)",23
1518,"(4, 44)",23
831,"(1, 12)",23
688,"(27, 42)",23
684,"(2, 33)",23
1308,"(21, 39)",23
2688,"(19, 35)",23
3757,"(25, 30)",23
1723,"(18, 31)",23
3750,"(14, 21)",23
3653,"(20, 32)",23
1162,"(34, 41)",23
579,"(37, 7)",23
1161,"(30, 9)",23
3707,"(38, 47)",23
1207,"(18, 24)",23
2336,"(40, 47)",23
3171,"(38, 42)",23
2636,"(22, 38)",23
2792,"(29, 39)",23
1990,"(13, 24)",23
2795,"(30, 46)",23
3503,"(29, 34)",23
1266,"(28, 30)",23
3508,"(30, 6)",23
2286,"(17, 20)",23
897,"(46, 48)",23
2089,"(38, 45)",23
1212,"(24, 44)",23
2036,"(1, 23)",23
1210,"(24, 32)",23
1620,"(20, 38)",23
1984,"(1, 26)",23
3315,"(14, 45)",23
1420,"(15, 40)",23
739,"(19, 28)",23
1100,"(1, 49)",23
2840,"(19, 31)",23
2441,"(41, 8)",23
1563,"(17, 30)",23
2436,"(25, 37)",23
1982,"(1, 16)",23
16407,"(28, 47)",22
892,"(22, 48)",22
182,"(29, 7)",22
1157,"(20, 34)",22
3754,"(21, 25)",22
7225,"(28, 46)",22
463,"(26, 3)",22
8035,"(23, 3)",22
295,"(3, 6)",22
2092,"(39, 5)",22
4752,"(32, 38)",22
891,"(22, 46)",22
1516,"(36, 49)",22
895,"(27, 48)",22
10873,"(15, 2)",22
10914,"(49, 6)",22
940,"(2, 22)",22
954,"(37, 45)",22
1719,"(16, 18)",22
1514,"(36, 4)",22
5414,"(31, 33)",22
2788,"(26, 29)",22
8873,"(22, 29)",22
5196,"(25, 5)",22
7307,"(29, 9)",22
942,"(2, 35)",22
4420,"(17, 39)",22
462,"(26, 27)",22
11697,"(11, 30)",22
3317,"(36, 45)",22
460,"(25, 3)",22
3759,"(3, 30)",22
1881,"(3, 5)",22
1209,"(18, 45)",22
4670,"(39, 7)",22
8308,"(14, 39)",22
571,"(19, 29)",22
1211,"(24, 41)",22
4273,"(17, 22)",22
3700,"(1, 47)",22
4277,"(21, 22)",22
625,"(25, 41)",22
624,"(25, 40)",22
3601,"(17, 28)",22
4177,"(25, 32)",22
1832,"(30, 47)",22
3650,"(10, 48)",22
1261,"(16, 28)",22
4127,"(4, 45)",22
3655,"(43, 48)",22
2232,"(11, 13)",22
5413,"(3, 48)",22
1419,"(15, 19)",22
1096,"(1, 11)",22
291,"(29, 43)",22
2091,"(39, 45)",22
1415,"(1, 14)",22
4927,"(38, 9)",22
3169,"(37, 38)",22
5063,"(25, 4)",22
231,"(20, 43)",22
2085,"(11, 5)",22
3217,"(18, 28)",22
2040,"(28, 38)",22
4878,"(16, 42)",22
3265,"(11, 16)",22
1366,"(23, 43)",22
3214,"(10, 18)",22
3072,"(11, 36)",22
185,"(47, 7)",22
740,"(20, 28)",22
1098,"(1, 33)",22
2181,"(14, 47)",22
3025,"(15, 34)",22
735,"(12, 28)",22
1103,"(11, 49)",22
10532,"(21, 46)",22
3074,"(19, 36)",22
1101,"(11, 33)",22
5458,"(15, 47)",22
6011,"(23, 24)",22
2890,"(16, 35)",22
1569,"(30, 45)",22
5105,"(11, 14)",22
5631,"(14, 22)",22
6145,"(23, 31)",22
6144,"(1, 31)",22
6101,"(23, 8)",22
286,"(14, 40)",22
6189,"(2, 24)",22
842,"(30, 44)",22
6772,"(14, 2)",22
5895,"(28, 9)",22
2586,"(4, 46)",22
2338,"(41, 47)",22
5632,"(14, 26)",22
5635,"(22, 6)",22
1614,"(1, 3)",22
5547,"(26, 41)",22
5724,"(31, 44)",22
2582,"(19, 39)",22
2537,"(27, 8)",22
2533,"(1, 42)",22
240,"(31, 49)",21
235,"(21, 43)",21
8429,"(22, 30)",21
3028,"(34, 4)",21
3027,"(27, 4)",21
5064,"(25, 44)",21
3410,"(28, 5)",21
3124,"(36, 37)",21
1778,"(14, 36)",21
2178,"(14, 24)",21
15886,"(26, 9)",21
8310,"(3, 42)",21
457,"(12, 38)",21
3170,"(38, 41)",21
400,"(22, 7)",21
398,"(22, 32)",21
3314,"(14, 34)",21
7223,"(15, 46)",21
2037,"(1, 28)",21
7429,"(21, 35)",21
15885,"(15, 49)",21
461,"(25, 38)",21
2893,"(16, 48)",21
8312,"(4, 42)",21
690,"(33, 42)",21
1097,"(1, 21)",21
1728,"(31, 40)",21
4711,"(2, 23)",21
13914,"(10, 4)",21
2238,"(13, 28)",21
5152,"(40, 42)",21
5324,"(3, 46)",21
1469,"(30, 36)",21
4328,"(48, 8)",21
1361,"(10, 36)",21
1216,"(41, 45)",21
7992,"(46, 47)",21
1214,"(32, 44)",21
3270,"(38, 46)",21
58,"(1, 19)",21
2844,"(28, 41)",21
689,"(27, 47)",21
2189,"(47, 9)",21
1421,"(19, 41)",21
1215,"(32, 45)",21
12934,"(26, 4)",21
4322,"(15, 24)",21
3360,"(12, 18)",21
2240,"(28, 37)",21
834,"(1, 41)",21
4077,"(19, 33)",21
5501,"(33, 9)",21
5549,"(41, 49)",21
3851,"(29, 38)",21
2435,"(25, 34)",21
7664,"(16, 23)",21
4270,"(11, 18)",21
11026,"(33, 40)",21
6566,"(22, 31)",21
4226,"(2, 26)",21
4224,"(17, 32)",21
896,"(27, 9)",21
290,"(29, 40)",21
9295,"(42, 6)",21
6565,"(11, 12)",21
2438,"(34, 37)",21
1619,"(20, 3)",21
516,"(35, 46)",21
1935,"(38, 4)",21
2682,"(10, 9)",21
4176,"(22, 34)",21
7786,"(26, 36)",21
6102,"(6, 8)",21
3605,"(25, 28)",21
287,"(14, 43)",21
9101,"(38, 43)",21
832,"(1, 15)",21
3808,"(35, 41)",21
9515,"(24, 28)",21
1931,"(15, 8)",21
3804,"(15, 29)",21
5633,"(21, 26)",21
5678,"(1, 7)",21
1048,"(10, 28)",21
4123,"(23, 4)",21
4079,"(26, 33)",21
1621,"(20, 6)",21
8,"(26, 45)",21
3701,"(19, 34)",21
4712,"(2, 28)",21
1926,"(11, 4)",21
2,"(24, 42)",21
5812,"(30, 43)",21
2337,"(41, 43)",21
7990,"(36, 46)",21
5769,"(12, 14)",21
838,"(15, 30)",21
1158,"(20, 41)",21
2538,"(42, 46)",21
3698,"(1, 25)",20
1417,"(14, 19)",20
785,"(10, 12)",20
3218,"(18, 33)",20
4923,"(15, 18)",20
1316,"(39, 44)",20
4925,"(18, 38)",20
1315,"(27, 6)",20
15553,"(3, 7)",20
13768,"(10, 49)",20
12287,"(14, 27)",20
3364,"(13, 6)",20
1052,"(28, 35)",20
4462,"(12, 31)",20
17129,"(18, 46)",20
1106,"(33, 45)",20
3456,"(16, 33)",20
4172,"(16, 22)",20
407,"(28, 7)",20
399,"(22, 33)",20
2485,"(22, 42)",20
396,"(22, 23)",20
5677,"(1, 22)",20
5766,"(10, 14)",20
10104,"(18, 26)",20
1163,"(34, 9)",20
4274,"(17, 4)",20
5,"(26, 31)",20
2687,"(19, 2)",20
5548,"(26, 49)",20
2681,"(10, 19)",20
342,"(18, 48)",20
5545,"(23, 26)",20
11,"(31, 45)",20
349,"(37, 48)",20
4075,"(19, 26)",20
2581,"(12, 4)",20
10263,"(20, 46)",20
1618,"(11, 6)",20
5813,"(30, 48)",20
833,"(1, 30)",20
3985,"(22, 4)",20
10145,"(22, 43)",20
5852,"(18, 30)",20
841,"(30, 41)",20
3941,"(13, 41)",20
2488,"(45, 8)",20
4323,"(15, 26)",20
6314,"(19, 3)",20
2841,"(21, 28)",20
2185,"(4, 47)",20
999,"(2, 25)",20
889,"(12, 9)",20
1937,"(4, 8)",20
7511,"(35, 47)",20
8834,"(44, 46)",20
6728,"(13, 21)",20
8948,"(49, 7)",20
6644,"(45, 6)",20
7740,"(15, 21)",20
886,"(12, 22)",20
8593,"(30, 38)",20
1925,"(11, 31)",20
8076,"(33, 34)",20
2384,"(37, 49)",20
9941,"(13, 7)",20
1876,"(16, 5)",20
8309,"(14, 42)",20
2381,"(37, 39)",20
1831,"(23, 47)",20
2038,"(1, 35)",20
4269,"(11, 17)",20
887,"(12, 46)",20
230,"(20, 31)",20
1779,"(14, 8)",20
574,"(19, 7)",20
2183,"(24, 4)",20
513,"(24, 49)",20
515,"(35, 40)",20
14,"(43, 45)",20
13839,"(24, 37)",20
521,"(46, 49)",20
1878,"(17, 5)",20
404,"(23, 7)",20
5366,"(19, 49)",20
3649,"(10, 32)",20
629,"(36, 41)",20
6480,"(2, 31)",20
1777,"(14, 32)",20
9024,"(17, 43)",20
1929,"(15, 38)",20
6481,"(21, 37)",20
2287,"(17, 23)",20
180,"(29, 42)",20
8034,"(2, 48)",20
1989,"(13, 16)",20
2182,"(14, 9)",20
2489,"(45, 9)",19
5498,"(11, 43)",19
2839,"(19, 21)",19
6147,"(31, 9)",19
6190,"(24, 25)",19
10490,"(14, 5)",19
2490,"(8, 9)",19
572,"(19, 30)",19
6524,"(1, 4)",19
2285,"(15, 9)",19
409,"(32, 7)",19
5195,"(25, 33)",19
3077,"(25, 35)",19
1772,"(13, 14)",19
2940,"(18, 5)",19
3167,"(15, 37)",19
6982,"(16, 29)",19
1774,"(13, 32)",19
4882,"(35, 42)",19
12060,"(2, 46)",19
3120,"(19, 5)",19
1104,"(21, 33)",19
1369,"(34, 43)",19
3119,"(19, 32)",19
788,"(12, 42)",19
6525,"(20, 4)",19
3458,"(17, 33)",19
787,"(12, 33)",19
3984,"(12, 36)",19
7872,"(33, 38)",19
5412,"(3, 33)",19
14595,"(24, 33)",19
1164,"(41, 9)",19
1363,"(23, 34)",19
7180,"(5, 6)",19
4630,"(32, 4)",19
4321,"(15, 16)",19
7787,"(26, 7)",19
1924,"(11, 15)",19
7468,"(22, 24)",19
1317,"(39, 6)",19
3705,"(34, 38)",19
7060,"(31, 6)",19
635,"(41, 48)",19
5323,"(11, 34)",19
11393,"(26, 47)",19
5502,"(43, 9)",19
62,"(18, 19)",19
2093,"(45, 5)",19
6059,"(5, 9)",19
4373,"(31, 32)",19
4275,"(18, 21)",19
1833,"(37, 47)",19
453,"(12, 25)",18
2283,"(15, 20)",18
2842,"(21, 41)",18
6774,"(14, 38)",18
3266,"(11, 46)",18
4924,"(15, 36)",18
743,"(28, 43)",18
890,"(22, 27)",18
6685,"(1, 17)",18
410,"(33, 7)",18
2738,"(11, 41)",18
6643,"(14, 23)",18
3898,"(48, 7)",18
4326,"(24, 8)",18
3511,"(35, 6)",18
2487,"(42, 9)",18
6898,"(12, 21)",18
2690,"(2, 9)",18
7870,"(1, 29)",18
6056,"(12, 5)",18
340,"(18, 32)",18
685,"(2, 42)",18
1933,"(31, 4)",18
683,"(2, 27)",18
1,"(24, 31)",18
6940,"(1, 48)",18
9746,"(13, 43)",18
1099,"(1, 45)",18
1370,"(35, 36)",18
8229,"(16, 43)",18
1264,"(27, 30)",18
1565,"(17, 45)",18
12,"(42, 43)",18
16066,"(19, 45)",18
1418,"(14, 41)",18
12324,"(42, 48)",18
1465,"(27, 36)",18
13399,"(28, 3)",18
20550,"(13, 25)",18
1208,"(18, 41)",18
2739,"(3, 41)",18
4593,"(24, 39)",18
679,"(10, 27)",18
680,"(10, 33)",18
5106,"(3, 4)",18
11696,"(11, 24)",18
1879,"(2, 5)",17
9062,"(31, 36)",17
6271,"(33, 35)",17
2284,"(15, 23)",17
944,"(2, 45)",17
835,"(12, 15)",17
4591,"(1, 39)",17
1617,"(11, 3)",17
3071,"(11, 25)",17
3166,"(1, 37)",17
2580,"(12, 39)",17
682,"(10, 47)",17
9023,"(17, 24)",17
2239,"(13, 37)",17
6229,"(2, 4)",17
8947,"(2, 7)",17
6727,"(1, 32)",17
6941,"(32, 46)",17
2139,"(31, 7)",17
2136,"(18, 7)",17
9899,"(47, 48)",17
7102,"(48, 6)",17
6441,"(22, 40)",17
946,"(22, 35)",17
7873,"(38, 48)",17
1265,"(27, 7)",17
7510,"(15, 33)",17
7467,"(21, 36)",17
3363,"(13, 47)",17
4374,"(31, 37)",17
4463,"(25, 31)",17
3024,"(15, 27)",17
2845,"(31, 41)",17
341,"(18, 37)",17
10264,"(46, 5)",17
10611,"(22, 49)",17
10491,"(5, 8)",17
4417,"(15, 22)",17
2942,"(36, 5)",17
5500,"(33, 43)",17
11133,"(4, 7)",17
11239,"(13, 30)",17
5107,"(3, 9)",17
2888,"(12, 16)",17
4796,"(28, 44)",17
1105,"(21, 45)",17
1107,"(33, 49)",17
9,"(31, 42)",17
578,"(30, 7)",17
3555,"(16, 37)",17
3558,"(27, 37)",17
3703,"(19, 47)",17
20398,"(46, 7)",17
4078,"(26, 32)",17
4031,"(45, 46)",17
1159,"(20, 9)",17
4030,"(13, 46)",17
3940,"(13, 39)",17
2740,"(40, 5)",16
6058,"(42, 5)",16
5546,"(23, 41)",16
1882,"(34, 5)",16
5325,"(34, 46)",16
2628,"(2, 20)",16
9748,"(36, 42)",16
60,"(1, 43)",16
2334,"(24, 36)",16
67,"(19, 43)",16
9939,"(13, 34)",16
2791,"(26, 46)",16
9940,"(13, 48)",16
2382,"(37, 4)",16
2838,"(10, 31)",16
9747,"(21, 42)",16
5197,"(33, 5)",16
